ranobedb_id,anilist_id,myanimelist_id,anidb_id
9651,,,
10163,,,
11814,,,
14258,187703,180195,
1176,,,
8236,,,
11663,133395,136927,
3501,,,
394,,,
9233,,,
11426,126502,139271,
3058,97763,85453,
1927,,71123,
7150,,,
3462,,,
10419,,,
13750,,,
11048,,,17726
14668,,,
16470,,,
13095,157942,166370,
2958,,,13896
10058,,,
6574,,,
9176,,,
770,,,
3,31360,1360,204
8545,,,
17006,,,
17947,,114750,
17061,,,
12489,146870,179565,19190
11760,131559,138117,17565
17008,,,
18915,,,
980,,,
9149,141934,142028,
7174,128243,108386,
1645,,21485,
1729,,,
8196,,,
11372,,,
2097,,,
17063,154218,151180,17592
801,54563,24563,
12175,200555,174639,
817,,6978,584
13961,,,
10919,155781,157506,18750
1397,,,
16055,,,
11460,131839,172034,
6832,104752,120090,19328
10922,,,
2381,,56321,
14504,,,
20208,197010,,
8325,,,
17211,69745,39745,538
18772,,,
12288,173167,164903,19485
14038,191160,,
8363,111727,128041,
15746,,,
16532,,,
14671,,,
873,,,
3405,,,
13743,163273,156912,19573
11453,121958,130314,
17035,,,
1891,,,
7087,,,
16820,,,
1141,,20147,
4484,,,
10992,,,
12127,174308,193846,20079
5831,124740,149114,17504
2604,86318,63231,15918
13947,,,
8065,,,
14458,,,
8887,,,
9953,,,
2553,,,
14709,,,
10501,,,
12836,,,
6440,,,
10731,,,
11650,,,
1737,58125,,
4785,102342,92110,
15000,,,
16364,,,
13108,145368,144386,
689,,,
4945,,,
16303,,,
14318,,,
6926,,,
12756,140971,143140,
16320,,,
17038,,,
2622,,,
11984,162424,152941,
18731,,,
5302,,,
2372,,,
10708,122315,132531,18013
8066,104756,116166,
14488,,,
7946,,,
17051,,,
12187,,,
14583,,,
16861,182619,180217,
15186,,,
2689,86683,58753,
6620,105819,104281,15320
16788,,,
20603,,99553,
6604,109712,105347,15100
10411,,,
14918,,160258,
18470,,,
17888,,,
14631,,,
984,47285,17285,7478
11407,,,
14031,153611,152362,
11190,,,
8917,,,14602
6521,,,
7589,,,
20928,,,
14268,,,
3414,,,
15018,,,
2938,,,11480
7019,101763,107339,18133
8489,,,
18172,,,
17299,,,
11094,123265,139108,17702
12842,,,
13193,,,
9189,,,
14427,,,
15014,,,
11721,,,
1550,,,
8646,132297,135384,
7410,107157,110219,
6928,117040,107318,
14404,,,
5268,99350,103809,14453
8758,,,
988,,,
1461,,,
8474,,,
14170,,,
15614,,,
923,,,
12594,,,
1398,,,
18773,,,
11355,136342,137704,
12360,142243,145372,
10470,127581,,
11646,127740,136325,
17055,,,
20503,94345,87375,
15885,,,
16234,,,
20325,,,
5794,,,
10820,123339,129464,
18235,,,
2903,86202,55157,10710
7479,,,
662,,,
16395,,,
6668,,,
1411,,,
15365,,,
12518,137043,139706,19722
17339,,,
7928,,,
18851,195521,,
21539,,,
1434,,,
17604,,,
14276,,,
17204,,171231,
20971,,,
2404,,,
5082,,,
17772,,,
16277,174678,,
16806,,,
14795,,,
13589,,,
17117,,,
10262,,,
9060,,122618,
8331,,,
6373,,,
5702,,,
10014,,126490,
12128,147759,160252,
10823,,,
14033,153605,152361,
13691,149235,163697,
17334,,,
338,,,
10031,,,
5773,110505,99566,17157
10778,129100,132404,18781
10907,,,
14599,,,
17369,,,
17048,,,17723
17657,,,
334,51658,21658,7315
11157,,,
3861,,,
15187,,,
21057,206023,,
13629,,,
13468,,,
12991,,,
17767,,,
17905,,,
16827,,,
17654,,,
2791,,,
16079,,,
8145,,,
9901,116658,123659,
13217,147070,145427,
10912,33478,3478,
12390,,,
1777,56613,26613,9305
5578,,,
14625,,,
15419,,,
12821,,,
10596,117637,133723,17788
3687,86613,74763,
11706,,,
4610,,,
17030,,,
12749,,,
14155,153614,153343,
7386,,,
15661,182823,,
11035,,,
15424,,,
15608,,185608,
6438,,,
14748,,,
4714,85425,97602,
18812,,,
11211,,,
13608,,,
20297,,,
10379,,,
7833,,,
10751,,,
18800,,,
13709,171135,170047,
13415,,146283,
15328,,,
4958,,,
12770,,,
1567,55597,25597,8879
16147,,,
13442,,,
17441,,,
14828,,,
16480,,,
1544,,,
8934,,,
13475,,,
16165,,,
13719,,,
13161,,,
6732,,,
8844,,,
20523,,,
5137,,,
18465,,,
15711,,,
18015,,,
18452,,,
16535,,,
12086,,,
12654,,,
9044,,,
9334,,,
2590,,,
9017,,,
3846,,,
17058,,,
14198,,,
5086,,,
16396,,,
3508,86271,70795,
15613,,,
15234,,,
5452,,,
1254,,,
2564,,,
951,,,
1584,,,
17770,,,
978,,,
9680,,,
14101,,,
15818,,,
17105,,,
2312,,,
16366,,,
7832,115432,122877,18583
5321,,,
12042,,,
15291,,,
17057,,,
11946,,,
11893,,,
17020,,,
18899,,,
12115,,,
17118,,14066,6331
13129,,,
11660,,,
21229,,,
13721,,,
16466,,,
12582,,,
4475,,105466,
15745,,,
13338,,,
14071,,,
12155,139034,173830,18852
17189,,,
2453,,,
17011,,,
13281,,,
10990,,,
411,33711,3711,3572
18750,180530,173538,
18682,,,
11661,,,
134,,,
14507,,,
457,,,
12573,154817,162849,
13772,,,
199,,,
15456,,,
17066,,,
16726,,,
16398,,,
7845,,,
15636,,,
12099,,,
16553,,,
6933,,,
17009,,,
21427,,,
17525,104474,114895,18541
2337,,,
3412,99119,89704,
15859,,,
1148,55210,25210,
15040,,,
1453,,,
7392,,,
17849,,,
10673,,,
2069,40429,10429,9309
18564,,,
11393,,,
14498,,,
4565,,,
6423,,,
20667,,144393,17219
5972,,,
18469,70099,40099,8883
15886,,,
15160,,,
13770,,,
14271,,,
998,,,
18941,,,
819,,,
8341,105278,125918,18232
14195,,,
4206,,,
18690,,,
4751,,,
12256,,,
2062,,,
5356,,,
1928,,,
12403,,,
5080,75347,45347,
2189,,,
529,,,
1025,,,
12312,,,
10686,,,
5453,,,
8357,116799,121397,18868
18005,,,
14272,,,
10371,,,
6890,,,
17906,85348,58509,
16752,,,
13037,,,
15206,,,
15293,,,
13131,,,
8168,,,
13416,,146066,
7269,,,
4017,,,
11723,,,
17059,,,
15709,,170669,
16668,,,
16912,,,
18930,,,
11032,,,
1993,,,
17930,,34329,
17405,184934,,
11968,142143,165814,
5694,97316,99044,
21628,,,
12748,,,
16816,,,
9003,114904,126032,
1929,,,
9405,117640,147926,17444
6748,100884,109565,18295
14688,,,
11797,,,
18535,,,
15004,,,
15634,,,
10996,,,
10335,,,
21335,,,
550,,,
18499,,,
14023,,,
7694,,,
2350,,,
18154,,,
18448,,,
3056,,,
16196,,,
941,51784,21784,
15095,,,
18947,,,
17623,,,
7337,,,
21688,,,
9919,,,
18004,,,
15140,,,
3740,,,
20189,,,
20492,,,
20572,,,
13994,174121,169190,
16471,,,
20591,,,
2394,85877,56155,
3868,,,
17523,,119991,
1235,,,
15917,,,
8752,,,
8888,,,
18182,,,
2741,,,
15158,,,
13169,,115500,
17779,,,
20985,,,
2417,,,
7674,,,
9296,,,
12496,,,
327,,,
14299,,,
20688,,,
11776,,,
16731,,,
13057,,,
6285,100902,102419,
571,,,
10372,,,
7176,,,
4029,,,
20636,,,
21734,,,
16539,,,
17134,,,
11221,,,
13551,,,
12435,,,
21084,,,
10369,,,
1492,,,
14920,186779,,
16365,182572,188638,
8104,,,
21817,,,
5798,,,
11596,,,
10569,,,
16181,,,
15750,,,
14013,,,
16808,,,
16635,,,
12006,,,
14027,,,
7229,,,
15395,,,
15568,,,
5179,,,
14544,,,
15835,,,
6152,,,
17434,,,
10468,,,
17159,,,
11366,,,
13847,,161240,
9821,,,
2434,,,
15306,,,
17210,,,
14803,,,
6993,116653,107577,
4010,86449,83567,
16962,,,
6306,,,
17114,,,
295,,1406,
16401,,,
15488,,,
21270,,,
6650,,,
21105,,,19701
17457,,,
5824,,,
17031,,,
486,,,
17607,,,
5217,,,
17444,105485,116919,
1963,,,
10577,,,
7259,,,
20574,,139829,10540
18884,,,
15322,,,
2913,,,
2997,,,
16414,,,
17524,,,10932
10903,,,
11025,,,
12213,,,
13067,,,
16022,,,
12846,148208,168518,
20295,,,
4869,,,
4452,94670,88406,19633
17935,,,
6592,,,
16068,,,
12692,,,
9036,,,
9952,,134461,
10323,,,
14179,,,
21159,,,
12789,,,
17135,,,
5909,,,
13509,,,
2390,,,
185,,4177,
8519,,,
15393,,,
7409,,,
6974,,,
14152,,,
12426,,,
403,,,
21001,,,
3140,,77217,
11781,,,
14331,,,
12193,,,
18844,,,
1961,,,
1930,,,
1732,,,
22062,,,
739,,,
20293,,,
18347,,,
3268,,,
14194,,,
3418,,,
2559,,,
10148,,,
17155,,,
12314,158938,151462,
2192,,,
20764,,,
1195,,,
10722,140498,133145,
11725,,,
13454,,,
204,,,
16192,175115,,
17988,144057,21115,
15090,,,
2665,,,
14216,,,
16704,,,
15013,,,
14581,,,
4890,,,
20504,,116479,9002
10397,,,
687,,,
14067,,,
6838,107319,122739,15260
13020,,,
13846,,153041,17041
6559,,,
15047,,,
13564,,,
13461,,,
13070,,,
17017,,,
13582,,,
2927,,,
17160,,,
18942,,,
20998,,,
2480,,,
17133,,,13728
5260,,,
12661,,,
17205,,,
20646,,,
11800,,,
15612,,,
14241,,,
21732,,,
11986,,,
14024,,,
18150,,,
12400,144260,,
17029,,,
15074,,,
11531,,,
15778,,,
8218,128799,180837,18914
6228,,,
12083,,,
608,,,
10265,,,
2464,,,
6303,,,
1922,,,
10228,,,
6219,,,
414,,,
3779,,,
14525,,,
11130,,,
15224,,,
3057,,,
7895,107979,128263,18437
9498,,,
4019,,,
12563,,,
13092,,,
13897,,,
2452,,,
11635,126452,133934,
13062,,,
4399,,,
14095,,,
13276,,,
15055,,,
17207,,,
12743,,,
17251,,,
11690,,,
17513,,,
11019,132735,,
14966,,,
16444,,,
13053,,,
2984,,,
18814,,,
14555,,,
10053,,,
11557,142692,,
5271,,,
4591,,159624,
17200,,,
11129,122680,135542,17341
14950,,,
13223,,,
5806,,,
18885,,,
8165,108325,,
316,,,
10222,,,
11136,,,
10666,122662,140953,
21281,,,
4436,116778,113335,13564
10040,125552,133750,
11618,,,
16211,,,
2149,,,
21249,,,
16500,,,
1995,,,
3274,,63515,
6061,,,
16337,,,
11657,,,
18325,,,
10456,,,
12066,,,
12240,,,
20959,,,
21800,,,
20257,,,
17366,,,
18497,,,
4194,,,
13413,,,
314,,,
3213,86459,65011,
15922,,,
193,,,
18697,,,
10032,,,
20282,86431,89738,
15251,,,
14359,,,
10123,115980,169915,
17021,,,
1130,,,
20924,,,
2295,,,
21221,,,
20300,,,
14068,,,
14674,,,
13171,,,
16932,,,
7988,,,
18229,,,
14026,,,
5932,,,
10733,,,
2222,,,
12057,,,
21496,,,
15163,,,
13188,,,
4673,,90866,
1817,,,
9691,,,
17023,,,
16,,,
10043,,,
2433,,,
18551,,,
16361,,,
1427,,,
15331,,,
7450,,,
4313,,,
13652,,,
6773,99930,106106,16029
16360,,,
13321,,,
15555,,,
12347,,,
21020,,,
20274,,,
15041,,,
1435,,,
14300,,,
630,,,
16551,185966,,
16319,,,
17653,,,
13872,210976,,
18049,,,
6004,,,
18542,,,
14505,,,
18384,,,
9549,,,
17161,,,
13367,,,
4309,,,
10921,,,
10465,,,
17036,,,
18667,,,
280,,,
18818,,,
10046,,,
16880,,,
16387,,,
12339,,,
10848,,,
14752,,,
12902,,,
18492,,,
16701,,,
17822,,,
17884,,,
13200,,,
13361,,,
17136,,,
20706,,102868,
11559,,,
15523,,,
763,,,
3750,87268,87295,
14083,,,
17381,,,
7031,,,
12595,,,
19707,,,
11026,,,
13312,,,
14779,173236,,
10765,,,
17116,,,
8062,126272,173139,18818
20170,,,
17130,,,
10008,,,
20564,,117586,
11753,,,
8590,,,
11522,,,
14383,,,
21776,,,
15708,,,
5566,97048,97585,
6736,,,
9922,,,
11939,,,
11016,,,
5119,,,
10879,,,
4443,,,
12715,,,
9507,,,
2243,,,
18461,,,
2023,,,
15789,,,
11815,,,
18322,,,
22165,,,
19802,,,
15865,,,
12852,,,
17326,,,
4018,,,
7137,,,
1279,,,
11312,126051,140729,18712
8796,119754,,
18686,,,
18166,,,
17620,,,
13332,,,
18563,,,
14334,,,
7048,,,
17088,,,
17050,,,
9559,,,
18559,,,
9173,,,
17201,,,
13930,,,
12752,,,
16260,,,
17304,,,
8637,,,
16956,,,
8370,,,
20578,,,
11866,,,
17019,,,
12427,,,
21502,,,
8431,119132,123498,
5259,97314,99039,16441
13895,,,
11862,,,
7736,119704,170038,18620
6903,,,
9346,,,
21519,,,
7482,,,
21222,,,
21673,,,
9454,,,
16557,,,
779,41607,11607,6685
21491,,,
21724,,,
18769,,,
9031,,,
12212,,,18115
9116,114036,127162,19635
16081,,,
16164,,,
7578,,,
2954,,,
17327,,,
11673,,,
14236,,,
15483,,,
9974,,,
12943,,,
2079,,,
21245,,,
7049,110746,108047,
2386,,,
7745,,,
12994,,,
16613,,,19719
4355,,,
17300,,,
9171,,,
11196,,,
3215,,,
11973,,,
6490,,,
16911,,,
21202,,,
964,53671,23671,
1526,,,
12224,,,
12948,,,
21036,,,
9585,110461,122990,15756
2085,,,10729
11202,,,
11757,127332,134667,
5075,,,
6196,,,
11743,,,
14909,,,
8137,,,
18543,,,
17080,,,
8043,,,
11974,,,
18856,,68699,
4209,,,
2835,,,
11037,,,
9383,,,
10648,,,
18660,,,
4395,86337,95439,18537
10056,,,
15338,,,
17946,,72927,
1099,,,
20436,,,
9790,117243,133087,
18546,,,
7501,,,
18463,,19357,
18065,,,
16039,,,
2699,,,
20508,,,
17303,,,
20472,,,
17943,,,
1950,,,
4965,,,
20642,147232,133674,
21158,,,
15713,,,
17028,,,
3731,92554,77625,
17154,,,
14147,,,
10678,116751,135823,
11227,,,
20210,,,
7749,,,
11360,,,
17014,,,
8047,106145,115923,16030
17208,,,
13154,,,
1162,,,
16674,,,
2340,,,
9416,,,
18089,,,
17032,,,
381,53670,23670,
21141,,,18314
13218,,144601,
10831,126196,,
2753,86140,74287,17672
21072,,,
3954,86585,81915,
500,,,
12407,,,
10898,,,
10409,,,
13723,,,
21520,35249,119282,
15609,,,
9640,123271,124973,19054
829,,,
6013,142550,101058,
10644,,,
4074,93312,82797,
20762,,,
12437,,,
21470,,,
16598,,,
13975,,,
5922,,,
10662,,,
7707,,,
12660,,,
16479,,,
13479,,,
2460,,,
9809,142880,127829,
15294,,,
14501,,,
1242,,,
1167,,,
12088,,,
15596,,,
20862,,,
16027,,,
1794,,,
4285,,,
9420,,,
434,,,
9338,,,
18180,,,
16441,,,
9736,,,
18888,,,
10786,126362,130535,
15813,,,
18076,,,
21517,98445,113344,
20562,,,
15810,,,
258,,,
3943,,,
17255,,,
14695,,,
13064,,,
4027,,,
15952,,,
2757,,,
13894,,,
3728,100232,75859,
9638,,,
1068,,,
373,,,
5479,,,
11451,,,
13860,,,
10916,,,
1393,,,
5111,86393,103982,
9340,,,
3369,,,
11392,,,
15864,,,
683,,,
18323,,,
21023,,,
2077,,,
8358,,,
12272,,,
9884,,,
14725,,,
18751,,,
16173,,,
11920,,,
12442,,,
14342,,,
14213,,,
17052,,,
10818,,,
15963,176388,165525,
19658,,,
4428,,,
3309,,,
5190,,,
7416,117357,110390,
9105,,,
19677,,,
14238,153870,,
20735,,,
17650,,,
17442,,,
6609,,,
14693,,,
804,,,
5890,,,
12512,,,
4254,,,
623,,,
17725,,,
20897,,,
18234,,,
21419,,,
9510,,,
9415,,,
16053,,,
2121,,,
9211,,,
10476,,,
8507,,,
21350,,,
12975,,,
4112,,,
1463,,,
7777,,,
723,,,
17904,,,
12450,,,
14873,,,
16238,,,
3370,,,
36,,,
3440,,171091,
17077,,110391,
11144,,,
5338,,,
20281,86392,89598,
13957,,,
17823,,,
4571,,,
16411,,,
44,,,
11325,,,
11996,,,
4556,,,
4527,,,
17026,,,
1351,,,
10503,,,
12391,,,
2875,,,
7896,115457,120683,
1815,,,9663
9365,126631,133666,
12397,138001,142959,
7159,,,
9885,,,
13815,,,
1489,,,
16037,,,
5529,,,
4812,,,
6831,,,
15378,,,
5373,,,
21160,,,
6251,,,
16118,,,
16737,,,
21082,,,
1011,,,
1264,,,
2262,,,
12828,,,
17056,,,
16251,,,
9331,,,
11666,,,
16741,,,
636,,,
1385,,,
21278,,,
16997,,,
13066,,,
10508,,,
2315,,,
1241,,,
9583,,,
6923,,,
17724,,,
8537,,,
12646,,,
14922,,,
4765,,,
22066,,,
13451,,,
8832,,,
16813,,,
12896,,,
10114,,,
3634,,,
12820,,,
19701,,,
16369,,,
12939,,,
15278,,,
10494,,,
13421,,,
3560,,,
15953,,,
11067,,,
21292,,,
11096,,,
20639,,,
15511,,,
4100,47824,17824,5535
3076,,,
194,,,
2269,,,
21196,,,19276
20694,,,
2936,,,
4526,95117,89762,
17535,,117445,
602,,,
97,,,
3159,,,
18453,,,
21054,,,
21307,,,
20934,,,
2992,,,
12051,,,
15475,,,
10918,,,
15303,,,
21634,,,
10549,,,
8663,,,
695,,,
12145,,,
13604,,,
11099,,,
1999,,,
6041,,,
16747,,,
17076,,,
20486,,,
15357,,,
12734,,,
7339,,,
17224,,,
10600,161218,,
8158,,,
18517,192496,,
15268,,,
11857,,,
12521,,,
16114,,,
20516,,,
512,,,
18485,,,
14871,,,
20810,,,
4478,,,
12706,,,
6792,,176572,19011
4835,,,
13289,,,
11089,,,
12534,145180,188437,19699
12259,,,
6645,,,
7971,,,
17393,,,
535,,,
17034,,,
17022,,,
6819,,,
6628,,,
2998,,,
18171,,,
13842,,,
18677,,,
15267,,,
13503,,,
10571,,,
16873,,,
12050,,,
14632,,,
10260,,,
15786,,,
13755,,,
12464,,,
12716,,,
4712,,,
4769,102958,114150,
13371,,,
7899,,,
14969,,,
18239,,,
7630,,,
8812,,,
17651,,,
9073,127995,166573,18451
126,,,
17024,,,
15220,,,
21818,,,
11761,,,
4195,,,
15253,,,
20261,,,
4680,,,
11545,,140751,
4465,,,
16057,,,
6507,,,
11271,,,
13326,,,
380,,,
14601,,,
10995,,,
11415,,,
14609,,,
1896,,37335,
15829,,,
6030,,100407,
20857,,,
7693,,,
20582,,,
957,,,
4022,,,
7562,106778,131001,
18520,,,
10282,,,
17111,,,
7967,,,
11736,,,
2947,,,
4794,,,
9756,,,
285,,165651,
12685,,,
17252,,,
7916,,,
11801,,,
18740,,,
8959,130800,144724,17965
21748,,129436,
15763,,,
14050,,,
53,,,
17945,,,
10838,,,
21219,,,
11640,,,
5885,,,
11307,,,
17067,,,
21271,,,
6456,101678,111633,19204
248,,,
14460,,,
12754,,,
13316,,,
9026,,,
12183,,,
800,,,
21275,,,
16189,,,
5497,,,
18025,,,
5949,,,
13113,,,
2376,,,
20471,,,
10464,127576,163731,
14456,,,
17016,,,
18734,,,
21293,,,
10454,,,
12830,,,
7323,,,
17012,,,
3347,,,
4409,,,
813,,,
14506,,,
6300,,,
13504,,,
8908,,,
711,,,
4931,125318,124993,
1706,56690,26690,
169,,,
8411,,,
11506,,,
12074,,,
5142,,,
9430,,124378,
6684,,,
7840,,,
12866,,,
5784,,99130,
18221,,,
22149,,,
11935,,,
17108,,,
12817,,,
17206,,,
4439,,,
14987,,,
15216,,,
470,,,
6343,,,
20728,,80193,
15729,,,
20929,,,
3658,,,
2160,,,
21138,202635,,19219
3979,86352,113639,19440
596,,,
3558,,,
17845,,,
8647,,,
17504,,,
3463,,,
21720,,,
11944,,,
11845,,,
12768,,,
20382,,,
14783,,,
15923,,,
18689,,,
21237,,,
6591,,,
4543,,,
9041,,,
7,,,
1546,,,
20634,,,
21709,,,
1801,,,
16062,,,
7394,,,
5560,,,
13507,,,
3629,116553,75075,
6215,,,
7997,,,
1570,,,
1600,,,
11223,,,
13954,,,
6858,,,
18270,,,
7059,,,
18521,,,
7363,,,
15557,,,
11934,144073,,18941
18533,,,
3636,,,
331,,,
14874,,,
13160,185666,,
6048,,,
11105,126329,,
15341,,,
11655,,,
6115,122783,140542,19512
9393,,,
11908,,,
16034,,,
1940,,,
11859,,,
7554,,,
9576,,,
11218,,,
9782,,,
15685,,,
10307,,,
18233,,,
17498,,,
18404,,,
18466,,,
18886,,,
13079,,,
13701,,,
2165,,,
8969,,,
15815,,,
10909,,,
21155,,47957,8181
5954,,,
670,,,
12954,,,
13983,,,
16863,,,
17455,,,
14002,,,
2143,,,
1266,,,
11483,,,
13335,,,
2343,,,
430,,,
2250,,,
19663,,,
15973,,,
12418,142231,,
14105,,,
4972,,,
16894,,,
1262,,,
508,,,
5868,,,
9411,,,
1363,,,
21338,,,
15367,,,
1155,,,
10792,,,
16244,,,
21096,,,
12433,,,
6407,,,
7431,,,
11861,,,
4909,,,
2845,,,
11123,143049,,
7601,,,
1958,,,
21110,,,
11645,,,
12196,,,
15891,,,
12784,,,
3565,,,
8007,,,
20246,,,
17219,,,
13268,,,
5061,,,
8115,,176361,18996
20566,,,
16318,,,
10928,,,
465,,,
11087,,,
1042,,,
1564,,,
7822,,,
9080,,,
13567,,,
10834,,,
13096,,,
13183,,,
15793,,,
10576,,,
17689,,,
7217,,,
11795,131901,,
6724,,,
10575,,,
15467,,,
4723,,,
9776,,,
14497,,,
6315,110517,119737,
12060,,,
3955,,,
9205,,,
12645,,,
4154,,,
6876,,,
581,,,
584,,,
3587,,,
16977,,,
5067,,,
16611,,,
8756,,,
14361,,,
85,,,
7763,,,
673,,,
833,,25525,4345
525,,,
13853,,,
17719,,,
19909,31423,1423,4776
18576,191626,,
3685,,,
12571,,,
11167,,,
20294,,,
5814,,,
18248,,,
7679,,,
3049,,,
4859,,,
146,,,
18020,,,
812,,,
5738,,,
1312,,,
10389,,,
8259,,,
10613,,,
12052,,,
15776,,,
10910,,,
818,,,
11485,,,
2562,,,
1527,,19467,
2725,,,
3825,,,
2687,,,
10618,,,
16810,,,
7028,,,
9168,107829,118025,
7333,,,
3858,,,
16220,,,
4514,,,
493,,,
22209,,,
12832,,,
12251,,,
9018,,,
2816,,,
3689,,,
12159,,,
16249,,,
12733,145443,,
7029,,,
14613,,,
2348,,,
1516,,,
15094,,,
17820,,,
17596,,,
12735,,,
15084,,,
21412,,113021,
1902,74269,44269,
12409,,,
3963,,,
5854,,,
18675,,,
3161,,,
11786,,,
2852,,,
8589,,,
15992,,,
1508,,,
12861,149994,163849,
5842,,,
1784,82171,52171,
2478,,,
12934,,,
7514,,,
14606,,,
6534,,,
13394,,,
4047,,,
11054,,,
9887,,,
3522,,,
4716,,,
10528,,,
7968,,,
16781,,,
19709,,,
3601,,,
2389,,,
8533,,,
12982,,,
1765,,,
2017,,,
9683,,,
20442,,,
9074,,,
21447,,,
10287,,,
952,,,
13469,,,
15112,,,
17908,,,
14306,,,
13718,,,
13365,,,
1095,,,
11561,,,
1202,,,
1216,,,
16640,,,
18360,,81567,
80,,,
10931,,,
12856,,,
3380,,,
4117,,,
21471,,,
9445,,,
21026,,,
11305,,,
17862,,,
17263,,,
13943,,,
11122,,,
12834,,,
11537,,,
12043,,,
12267,,,
17193,,,
14603,,,
15638,,,
21434,,,
7849,,,
13600,,,
4662,,,
5168,,,
6232,,,
6175,,,
8287,122718,124086,
16926,,,
20283,,88358,
4819,,,
17394,,,
17592,,,
13874,,,
4574,,,
4993,,,
18943,,,
21451,,,
15254,,,
14818,,,
15680,,,
21157,,,
7659,,,
17853,,,
10747,,,
21025,,181945,
20995,,,
4020,93070,80853,
20657,,,
2170,,,
6836,105991,106399,
13400,,,
16578,,,
12622,,,
12374,,,
2964,,,
12713,,,
14339,,,
487,,,
14327,,,
3395,,,
9141,,,
418,,,
8516,,,
17500,,,
14131,,,
21348,,,
11941,,,
2716,89709,63249,
12291,,,
18654,,,
3407,,,
4267,,,
4783,,,
12389,,,
10757,,,
11088,,,
9737,,,
5730,,,
8266,110943,138690,
514,,,
16316,,,
11518,,,
10230,,,
14215,,,
7639,,,
14738,,,
13866,,,
18277,,,
17931,,58541,
15974,,,
12386,,,
20827,,,
2230,,,
11597,,,
8187,,,
11134,,,
14726,,,
16044,,,
6237,,,
11953,,,
12767,,,
13389,,,
8311,,,
17364,,,
14758,,,
13928,,,
11875,,,
21024,,,
21037,,,
14369,161048,,
11588,,,
18724,,,
16475,,,
12533,152461,163123,
4401,,,
7113,,,
7268,,,
18104,,,
18478,,,
10683,,,
21413,86499,115919,
13931,,,
10994,,,
13144,,,
8258,,,
4203,,,
4609,,,
3796,,,
10892,,,
4353,,,
20666,,,
17412,,,
275,,,
15682,,,
11791,,,
4925,,,
435,,,
12628,,,
9348,,,
13800,,,
5568,86763,98360,19534
18158,,,
3146,,,
15860,,,
16570,,,
21272,,,
9990,,,
2027,,,
2010,,,
8995,,,
17212,,,
14406,,,
2576,,,
9891,,,
21104,,,
5610,,,
15668,,,
16440,,,
6452,,,
11220,,,
6556,,,
11700,163427,,
3669,93032,80541,
5946,,,
15782,,,
16063,,,
21046,,,
2989,89037,60441,
14787,,,
12323,,,
14332,,,
3790,,,
11975,,,
8962,106237,116830,
7787,,,
7507,,,
21140,,,
10449,,,
28,,,
14503,,,
12205,,,
12792,,,
4414,,,
20701,,,
17010,,,
13207,,,
16875,,,
18836,,,
1580,,,
5024,,,
9762,,,
1375,,,
9806,,,
1868,,,
7590,,,
11780,156748,,
15292,,,
305,,,
8717,,,
8864,116106,,
9274,115605,,
1655,,,
9139,,,
10873,,,
11799,,,
2427,,,
2502,,,
4872,,,
6019,,,
5006,,,
3763,,,
12884,,,
10236,,,
21504,,,
14694,,,
9668,,,
14347,,,
15819,,,
21442,,,
2067,,,
6322,,,
14571,,,
14020,,,
21197,,,
9431,,,
12709,,,
16779,,,
20855,,,
17960,,,
14007,,,
5648,,,
4130,,,
13766,,,
21380,,,
7721,,,
18093,,,
5116,,,
8324,,,
16974,,,
13403,,,
17776,,,
